Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
neque-porro-quisquam,,,,,,,,xl,,white,,glass,2017,0,shopify,12,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/20_1777b6bf-d258-4d19-bd21-f0058d7001c4.png?v=1536039650,3,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,yellow,,partex,2018,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,yellow,,wood,2019,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,yellow,,glass,2020,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,black,,partex,2021,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,black,,wood,2022,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,black,,glass,2023,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,brown,,partex,2024,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,brown,,wood,2025,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,brown,,glass,2026,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,cyan,,partex,2027,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,cyan,,wood,2028,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,cyan,,glass,2029,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,gold,,partex,2030,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,gold,,wood,2031,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,gold,,glass,2032,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,gray,,partex,2033,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,gray,,wood,2034,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xl,,gray,,glass,2035,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,white,,partex,2036,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,white,,wood,2037,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,white,,glass,2038,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,yellow,,partex,2039,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,yellow,,wood,2040,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,yellow,,glass,2041,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,black,,partex,2042,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,black,,wood,2043,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,black,,glass,2044,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,brown,,partex,2045,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,brown,,wood,2046,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,brown,,glass,2047,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,cyan,,partex,2048,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,cyan,,wood,2049,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,cyan,,glass,2050,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,gold,,partex,2051,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,gold,,wood,2052,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,gold,,glass,2053,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,gray,,partex,2054,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,gray,,wood,2055,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,ml,,gray,,glass,2056,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,white,,partex,2057,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,white,,wood,2058,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,white,,glass,2059,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,yellow,,partex,2060,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,yellow,,wood,2061,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,yellow,,glass,2062,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,black,,partex,2063,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,black,,wood,2064,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,black,,glass,2065,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,brown,,partex,2066,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,brown,,wood,2067,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,brown,,glass,2068,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,cyan,,partex,2069,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,cyan,,wood,2070,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,cyan,,glass,2071,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,gold,,partex,2072,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,gold,,wood,2073,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,gold,,glass,2074,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,gray,,partex,2075,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,gray,,wood,2076,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
neque-porro-quisquam,,,,,,,,xs,,gray,,glass,2077,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,ipsam voluptatem,"[product_video]https://www.youtube.com/embed/4MQ2K5RoBU0[/product_video]<br>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",otobi,chair,"brown, cyan, glass, gold, gray, L, M, ml, partex, wood, X, xl, xs",true,Size,xl,Color,brown,Material,partex,11253401,0,shopify,10,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/14_abd8c2b1-8338-491c-a4e4-5cfc323056af.png?v=1536039352,1,,false,,"There are many variations of passages of Lorem Ipsum available, but the majority have s",,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,brown,,wood,11253402,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/15_62dcb9e8-286c-4b49-8380-836acde3d728.png?v=1536039353,2,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,brown,,glass,11253403,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/0037/2680/3011/products/16_29c3bcb2-aa93-41c7-9164-abba3c6b5295.png?v=1536039355,3,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,cyan,,partex,11253404,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,cyan,,wood,11253405,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,cyan,,glass,11253406,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,gold,,partex,11253407,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,gold,,wood,11253408,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,gold,,glass,11253409,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,gray,,partex,11253410,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,gray,,wood,11253411,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xl,,gray,,glass,11253412,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,brown,,partex,11253413,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,brown,,wood,11253414,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,brown,,glass,11253415,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,cyan,,partex,11253416,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,cyan,,wood,11253417,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,cyan,,glass,11253418,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,gold,,partex,11253419,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,gold,,wood,11253420,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,gold,,glass,11253421,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,gray,,partex,11253422,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,gray,,wood,11253423,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,ml,,gray,,glass,11253424,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,brown,,partex,11253425,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,brown,,wood,11253426,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,brown,,glass,11253427,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,cyan,,partex,11253428,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,cyan,,wood,11253429,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,cyan,,glass,11253430,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,gold,,partex,11253431,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,gold,,wood,11253432,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,gold,,glass,11253433,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,gray,,partex,11253434,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,gray,,wood,11253435,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,xs,,gray,,glass,11253436,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,brown,,partex,11253437,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,brown,,wood,11253438,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,brown,,glass,11253439,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,cyan,,partex,11253440,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,cyan,,wood,11253441,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,cyan,,glass,11253442,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,gold,,partex,11253443,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,gold,,wood,11253444,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,gold,,glass,11253445,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,gray,,partex,11253446,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,gray,,wood,11253447,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,X,,gray,,glass,11253448,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,brown,,partex,11253449,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,brown,,wood,11253450,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,brown,,glass,11253451,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,cyan,,partex,11253452,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,cyan,,wood,11253453,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,cyan,,glass,11253454,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,gold,,partex,11253455,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,gold,,wood,11253456,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,gold,,glass,11253457,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,gray,,partex,11253458,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,gray,,wood,11253459,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,L,,gray,,glass,11253460,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,brown,,partex,11253461,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,brown,,wood,11253462,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,brown,,glass,11253463,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,cyan,,partex,11253464,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,cyan,,wood,11253465,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,cyan,,glass,11253466,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,gold,,partex,11253467,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,gold,,wood,11253468,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,gold,,glass,11253469,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,gray,,partex,11253470,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,gray,,wood,11253471,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
ipsam-voluptatem,,,,,,,,M,,gray,,glass,11253472,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
donec-non-est-ullamcorper,donec non est ullamcorper,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",rokomari,assorted,"blue, glass, green, L, M, ml, partex, red, white, wood, X, xl, xs, yellow",true,Size,xl,Color,red,Material,partex,"",0,shopify,10,deny,manual,100.00,120.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/15_e0996317-7e94-42f6-8343-a2eaffed6a3f.png?v=1536038548,1,,false,,,,,,,,,,,,,,,,,kg,
donec-non-est-ullamcorper,,,,,,,,xl,,red,,wood,"",0,shopify,10,deny,manual,100.00,120.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/16_be5c992f-95cc-4185-a0d8-18559ed14273.png?v=1536038550,2,,,,,,,,,,,,,,,,,,,kg,
donec-non-est-ullamcorper,,,,,,,,xl,,red,,glass,"",0,shopify,10,deny,manual,100.00,120.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/17.png?v=1536038553,3,,,,,,,,,,,,,,,,,,,kg,
donec-non-est-ullamcorper,,,,,,,,xl,,green,,partex,"",0,shopify,10,deny,manual,100.00,120.00,true,true,"",https://cdn.shopify.com/s/files/1/0037/2680/3011/products/18_e502717b-f6b6-44ed-b3c8-c042abcdcfb6.png?v=1536038554,4,,,,,,,,,,,,,,,,,,,kg,
